,player,shot_type,shot_usage_pct,winner_pct,induced_forced_pct,unforced_pct,non_pt_ending_pct
62,Adam Walton,Fgs,44.086021505376344,3.6585365853658534,7.926829268292683,6.707317073170732,81.70731707317073
63,Adam Walton,Fside,47.31182795698925,6.25,7.386363636363637,7.386363636363637,78.97727272727273
64,Adam Walton,Gs,86.55913978494624,2.1739130434782608,6.211180124223603,6.521739130434782,85.09316770186336
65,Adam Walton,Hv,0.2688172043010753,0.0,100.0,0.0,0.0
66,Adam Walton,I,0.2688172043010753,0.0,100.0,0.0,0.0
67,Adam Walton,L,0.8064516129032258,0.0,0.0,0.0,100.0
68,Adam Walton,Lo,2.4193548387096775,11.11111111111111,0.0,0.0,88.88888888888889
69,Adam Walton,M,1.6129032258064515,16.666666666666664,0.0,0.0,83.33333333333334
70,Adam Walton,Net,3.763440860215054,50.0,7.142857142857142,14.285714285714285,28.57142857142857
71,Adam Walton,O,0.8064516129032258,66.66666666666666,0.0,0.0,33.33333333333333
72,Adam Walton,Ov,1.0752688172043012,75.0,0.0,0.0,25.0
73,Adam Walton,P,0.2688172043010753,100.0,0.0,0.0,0.0
74,Adam Walton,R,2.1505376344086025,0.0,0.0,0.0,100.0
75,Adam Walton,S,5.10752688172043,5.263157894736842,0.0,0.0,94.73684210526315
76,Adam Walton,Sl,7.258064516129033,3.7037037037037033,0.0,0.0,96.29629629629629
77,Adam Walton,Total,100.0,4.301075268817205,5.64516129032258,6.182795698924731,83.87096774193549
