player_name,rating,last_match
Marc Polmans,1458.2884965121027,2024-07-15
Jamie Baker,1458.2010313245132,2013-06-10
Sandor Martinez Breijo,1458.1248439780338,2007-04-06
Bar Tzuf Botzer,1457.9503861846754,2015-03-06
Ayrton Wibowo,1457.657733547882,2009-07-10
Kevin Kim,1457.6507683252962,2010-08-01
Jan Vacek,1457.4571352534024,2008-06-09
Karlis Lejnieks,1457.4546611308035,2010-09-17
Enzo Pigola,1457.4068447628035,2005-09-23
Alexander Kudryavtsev,1457.3526716424426,2016-06-27
Minhtuan Pham,1457.3117082583863,2023-02-04
Mariusz Fyrstenberg,1457.1564362173706,2013-02-01
Yew Ming Si,1457.1039570707294,2010-09-27
Stanislav Vovk,1457.0765765279796,2012-09-14
Martin Garcia,1456.9482287303003,2002-06-17
Karim Maamoun,1456.9250515818094,2010-07-09
Seung Hoon Lee,1456.9166201785772,2001-04-06
Dennis Van Scheppingen,1456.7450531878478,2007-02-19
Yasitha De Silva,1456.6615441211811,2020-03-06
Denis Golovanov,1456.660912369256,2003-09-29
Christian Ruud,1456.6314510223235,2001-05-28
Andrej Nedic,1456.5512124768995,2024-02-03
Favel Antonio Freyre Perdomo,1456.2572418872976,2007-02-09
Dilshod Sharifi,1456.2068075868915,2003-04-04
Peter Luczak,1456.1275356061442,2011-07-25
Mark Woodforde,1456.1179508684859,2000-06-26
Juan Carlos Ramirez,1456.1087220510708,2014-04-04
Jalil Khan,1456.090253509412,2009-07-10
Jose Olivares,1456.019412534986,2017-02-03
Jose Roberto Velasco,1455.9741208936891,2008-04-11
Petru Alexandru Luncanu,1455.9480016470734,2012-04-06
Julian Saborio,1455.9319939036873,2020-03-06
Nino Serdarusic,1455.8643455984663,2023-05-22
Eduardo Struvay,1455.8026663765647,2017-04-07
Juan Balcells,1455.7691618167034,2003-02-10
Juan Enrique Crosa,1455.7381626089411,2012-02-10
Yaoki Ishii,1455.6339190504984,2001-10-01
Fredrik Aarum,1455.6182679853734,2003-02-07
Charalampos Kapogiannis,1455.588234985093,2014-04-04
Mohammed Rajan Sundera Karuppiah,1455.5829706885945,2001-04-06
Brydan Klein,1455.4889469364914,2017-07-31
Elliot Benchetrit,1455.4630488573926,2024-09-14
Iphton Louis,1455.3788508976318,2004-02-06
Andreas Beck,1455.118204281858,2016-05-16
Gabriel Flores Ruiz,1454.902630633654,2015-03-06
Abdul Mumin Babalola,1454.9008467060796,2007-07-20
Courtney John Lock,1454.8068673771231,2024-02-03
Andreas Vinciguerra,1454.7172738428949,2013-07-08
Robin Vik,1454.5894709198226,2009-05-17
Takanyi Garanganga,1454.573355265187,2019-04-05
Aleksandre Metreveli,1454.5687193493468,2022-01-03
Ivo Klec,1454.5608599440882,2013-01-07
Ignacio Garcia,1454.4672554774534,2020-03-06
Adam Hornby,1454.3628260302355,2017-04-07
Arjun Kadhe,1454.1813374788526,2022-01-31
Jhonnatan Medina Alvarez,1454.0696996941986,2009-07-10
Musaad Al Jazzaf,1454.0610476501058,2004-02-06
Tomislav Jotovski,1453.9007797773054,2010-07-09
Vincenzo Santopadre,1453.768063215498,2004-02-09
Ariel Behar,1453.6755028637506,2014-09-12
Jonathan Igbinovia,1453.656818709774,2007-07-20
Brett Baudinet,1453.5799173622038,2007-02-09
Miles Maclagan,1453.5017211631778,2003-07-28
Michael Yani,1453.4995261650108,2012-09-24
Jonathan Eysseric,1453.3902065374064,2017-08-21
Seung Bok Baek,1453.3834206858835,2002-04-05
Jesse Flores,1453.3522416903143,2024-02-02
Rolando Ruel,1453.2582496549887,2003-04-04
Viktor Durasovic,1453.1832840719205,2024-02-02
Abedallah Shelbayh,1453.1677219443493,2024-04-01
Alexey Vatutin,1453.138252122254,2024-10-14
Lado Chikhladze,1453.0790523915252,2009-03-06
Justin Gimelstob,1452.9730932583907,2007-10-22
Zhe Li,1452.8366298353944,2023-09-20
Ayed Zatar,1452.8275461638027,2019-09-14
Pavel Baranov,1452.799302507207,2000-04-07
Jacob Rasolondrazana,1452.7380924370814,2015-07-17
Ivan Miranda,1452.7267970820033,2011-07-08
Lukas Mugevicius,1452.7244842758605,2017-04-07
Shane Stone,1452.7107313064894,2002-04-05
Menelaos Efstathiou,1452.669306678525,2024-02-03
Marc Kevin Goellner,1452.626788800568,2003-07-28
Jaime Faria,1452.5993719617547,2024-09-13
Daniel Danilovic,1452.5441601699401,2009-07-10
Melvin Tong,1452.4964873165382,2001-04-06
Mate Pavic,1452.4925740158467,2017-09-25
Kristjan Tamm,1452.4099952608171,2024-09-13
Javier Marti,1452.3623717848423,2013-05-05
Lee Childs,1452.3078012300878,2007-06-25
Ernesto Escobedo,1452.285009067466,2024-02-26
Gerard Granollers,1452.1411330980857,2013-04-22
Pedro Sousa,1452.092530177285,2023-04-03
Gwinyai Tongoona,1451.977241533005,2006-07-21
Christopher Lawson,1451.9031016232018,2009-07-10
Andrei Cherkasov,1451.9008316643535,2000-11-06
Emilio Nava,1451.7634829127867,2024-07-15
Edan Leshem,1451.606891744018,2023-02-04
James Mccabe,1451.5377071055786,2024-09-18
Julian Reister,1451.5140865450826,2015-07-27
Maxime Janvier,1451.4962607235716,2024-07-01
Yong Il Yoon,1451.4532209847193,2002-02-08
Hazuan Hizan,1451.3382281074971,2002-04-05
Attila Savolt,1451.298378065261,2004-09-27
Andres Weisskopf,1450.9766556406444,2013-04-05
Laurynas Grigelis,1450.922446676116,2022-03-04
Haluk Akkoyun,1450.836981466092,2012-04-06
Nicolas Barrientos,1450.7075086018099,2023-02-03
Paul Baccanello,1450.6715330255313,2007-01-01
Satoshi Iwabuchi,1450.6393995511744,2008-09-29
Takahiro Terachi,1450.575929853957,2007-10-01
Agustin Velotti,1450.480280499709,2017-02-06
Christopher Koutrouzas,1450.004936558984,2011-07-08
Kimmer Coppejans,1449.9896809674972,2023-09-20
Julian Alonso,1449.9456003430987,2000-09-11
Stefano Galvani,1449.8631010183228,2011-01-31
Nicolas Mejia,1449.7638251989774,2024-09-14
Jeson Patrombon,1449.610781904282,2020-03-06
Simon Rea,1449.6017812117316,2007-04-06
Elbert Sie,1449.494610916829,2014-01-31
Nick Lindahl,1449.0935249617673,2010-07-19
Dragos Nicolae Madaras,1449.0837656076276,2023-07-17
Justin Bower,1449.0632331565612,2005-09-23
Viktor Filipenko,1449.0592481307747,2013-04-05
Prajnesh Gunneswaran,1449.0242243095588,2023-02-03
Salvatore Caruso,1448.920241677419,2022-01-17
Philip Bester,1448.6600054732219,2016-03-04
Wisnu Adi Nugroho,1448.597921816683,2013-09-13
Benjamin Mitchell,1448.5603881758093,2016-01-04
Kiranpal Pannu,1448.5096461330434,2024-09-14
Anthony Marshall,1448.4979682959045,2013-02-01
Martins Podzus,1448.4127170081842,2017-02-03
Akira Santillan,1448.3025899418396,2017-09-25
Andrei Stoliarov,1448.2637590234945,2004-10-11
Scott Humphries,1448.2197214783619,2000-08-21
Andrea Gaudenzi,1448.1413865864733,2003-05-05
Ladislav Svarc,1447.7953493061423,2003-07-07
Daniel Cox,1447.4101979043244,2014-06-23
Glenn Weiner,1447.3748053783706,2006-03-06
Pablo Gonzalez,1446.9215383575254,2007-02-09
Kaipo Marshall,1446.8519918631075,2024-09-14
Dejan Petrovic,1446.7314259213647,2001-06-18
Fazaluddin Syed,1446.6428918909303,2001-02-09
Renzo Furlan,1446.5043067303134,2003-07-14
Michael Lammer,1446.2174181721173,2015-03-06
Calvin Hemery,1446.1790273560264,2023-11-06
Alexander Skrypko,1446.17554918795,2004-09-24
Andrei Vasilevski,1446.1603806746648,2012-09-17
Luca Nardi,1446.0526406545673,2024-10-02
Jerome Haehnel,1445.896470924285,2009-10-26
Karan Rastogi,1445.8934608673449,2017-02-03
Andre Sa,1445.8313587822481,2007-09-21
Bradley Klahn,1445.7765903583195,2023-07-31
Luca Vanni,1445.669565116881,2019-01-14
Geoffrey Blancaneaux,1445.5793399438646,2023-02-20
Timothy Neilly,1445.4100564426815,2009-07-10
Marko Topo,1445.3276245526943,2024-04-15
Marko Djokovic,1445.1715051355009,2012-04-30
Muzammil Murtaza,1444.6714048578067,2022-09-16
Ignacio Carou,1444.6654986849796,2023-09-16
Eero Vasa,1444.5836927126827,2024-09-14
Thierry Guardiola,1444.3794764140152,2000-11-06
Mikhail Ledovskikh,1444.2774559097309,2015-04-27
Amro Ghoneim,1444.1132679206994,2004-04-09
Dennis Novak,1444.0342331601043,2023-09-15
Tobias Summerer,1444.0000711571442,2007-05-14
Talal Ouahabi,1443.6257112818973,2011-03-04
Laurent Recouderc,1443.6069677849698,2010-09-27
Jabor Al Mutawa,1443.5091457795581,2018-01-01
Sunu Wahyu Trijati,1443.4874880408067,2015-03-06
Christophe Tholl,1443.4090062684184,2018-02-03
Anis Ghorbel,1443.3212811616816,2016-03-04
Ali Ghareeb,1443.290625367983,2016-03-04
George Bastl,1443.2808092577127,2009-02-16
Jack Brasington,1443.2583577356547,2003-04-21
Oliver Gross,1443.1866882718653,2003-07-21
Sandro Ehrat,1443.1703262716594,2021-07-19
Micke Kontinen,1443.1635797185188,2015-07-17
Sasi Kumar Mukund,1443.0709616014335,2023-09-16
Jay Clarke,1443.040873172846,2022-06-27
Alexander Peya,1442.9007347181412,2012-04-06
Markus Hipfl,1442.72552680258,2005-07-25
Christos Hadjigeorgiou,1442.7095886900925,2013-02-01
Mike Vermeer,1442.698868913063,2012-02-10
Mait Kunnap,1442.6021888493092,2007-07-20
Oscar Hernandez,1442.1745452856378,2010-06-21
Julius Tverijonas,1442.1445687647827,2020-03-06
Bjorn Munroe,1442.0479203375955,2004-04-09
Isak Arvidsson,1441.980585526538,2017-02-03
Adrien Bossel,1441.9567761074643,2017-02-03
Ignaci Roca,1441.798497361791,2015-07-17
Laurence Tieleman,1441.7945351182316,2000-10-16
Erhan Oral,1441.6858953557048,2001-07-20
Eldad Campbell,1441.637203890854,2007-04-06
Aditya Hari Sasongko,1441.6234580308565,2017-02-03
Jose Rubin Statham,1441.5539091416902,2024-09-14
Mehluli Don Ayanda Sibanda,1441.3263131546632,2021-11-26
Ricardo Hocevar,1441.296030487459,2011-01-31
Andrian Raturandang,1441.0459248536924,2001-04-06
Galo Blanco,1441.000144141677,2006-04-24
Ion Moldovan,1440.9689001235981,2003-09-08
Khalid Al Nabhani,1440.7983993001776,2009-07-10
Axel Pretzsch,1440.7240951376168,2002-07-08
Andy Ram,1440.3597612205547,2012-04-06
David Josepa,1440.2163740820565,2011-03-04
Julio Silva,1440.1634726840957,2010-08-30
Mohsen Hossein Zade,1440.0437065766077,2018-02-03
Ilija Martinoski,1439.9072121725512,2009-07-10
Seyed Akbar Taheri Rahaghi,1439.7770534559666,2003-02-07
Manuel Tejada,1439.51007323766,2000-04-07
Andrei Gorban,1439.3671219858736,2012-02-10
Joao Souza,1439.3665574245717,2017-02-27
Mohammed Al Nabhani,1439.2927256903433,2009-07-10
Ramkumar Ramanathan,1439.1540090676401,2024-10-02
Joachim Bjerke,1438.7918161937507,2014-04-04
Daniel Glancy,1438.4468583286366,2015-03-06
Adrian Voinea,1438.1873655376987,2003-07-28
Guillaume Couillard,1438.1813859819047,2009-07-10
Daniels Tens,1438.1064766043205,2024-09-14
Rudolfs Mednis,1438.0955872141078,2017-02-03
Ariez Elyaas Deen Heshaam,1437.9702900470152,2012-09-24
Alex Obrien,1437.921903515601,2001-08-13
George Khrikadze,1437.8967855939,2009-07-10
Santiago Ventura,1437.8783224553054,2010-09-20
Cesar Cruz,1437.5157246038596,2024-09-14
Naser Al Obaidly,1437.4572358573319,2015-03-06
Nick Van Rosberg,1437.4481434350148,2011-03-04
Sebastien Lareau,1437.032136349359,2001-08-13
Dieter Kindlmann,1436.744465608673,2010-05-24
Hillel Rousseau,1436.686555130848,2013-04-05
Harri Heliovaara,1436.3844783261607,2020-03-06
Didac Perez,1436.1524446017117,2006-05-01
Christophe Bosio,1436.069393237794,2001-07-20
Jens Knippschild,1435.9560919307344,2002-07-15
Karol Beck,1435.885250905011,2012-08-27
Gianluca Naso,1435.872954521938,2013-02-04
Michihisa Onoda,1435.737501035403,2002-09-30
Martin Rodriguez,1435.6287595703673,2001-04-23
Vitaliy Sachko,1435.2998222466713,2024-09-13
Peng Sun,1435.1546381375294,2008-09-22
Tomislav Brkic,1435.1277612777833,2019-09-14
Dimitar Grabuloski,1435.0470084540486,2010-07-09
Alexandar Lazov,1435.021611897448,2016-02-01
Edwin Kempes,1434.9954506228398,2002-08-26
Stephane Bohli,1434.586679335987,2013-06-16
Adam Walton,1434.549602517166,2024-09-18
Tuomas Ketola,1434.3433578428946,2005-07-15
Phillip King,1434.176668554847,2014-04-25
Francesco Aldi,1434.0536663339076,2008-02-11
Mikelis Libietis,1433.9147980706744,2017-02-03
Farrukh Dustov,1433.889380901129,2016-07-15
Sasa Tuksar,1433.827595015655,2006-05-29
Jaymon Crabb,1433.8053450576863,2004-09-27
Michail Pervolarakis,1433.7796842922019,2023-01-02
Ibrahim Abou Chahine,1433.7348946082766,2015-03-06
Thai Son Kwiatkowski,1433.5709517781181,2023-08-21
Sebastian Prieto,1432.9944435128093,2007-04-06
Mauricio Estivariz,1432.4356408771769,2010-07-09
Michal Przysiezny,1432.1299595619087,2018-04-07
Mike Scheidweiler,1432.0855442604632,2014-04-04
Nenad Zimonjic,1432.0666930390844,2017-04-07
Edgar Hernandez Perez,1431.949344045105,2007-04-06
Igor Kunitsyn,1431.8281949691798,2013-02-25
Marcelo Charpentier,1431.7584307791265,2003-02-17
Arnaud Di Pasquale,1431.5209255914715,2004-09-27
Stian Boretti,1431.3933107093703,2010-07-09
Martin Vassallo Arguello,1431.2726568975759,2010-02-08
Aleksandr Nedovyesov,1431.2372670076745,2017-04-07
Li Tu,1431.2329063888878,2024-10-02
Nicklas Kulti,1430.8256382849722,2000-07-10
Philippos Tsangaridis,1430.714324568351,2011-07-08
Juan Borba,1430.3725392455924,2023-02-03
Diego Junqueira,1429.9389636591789,2012-04-30
Gabriel Trifu,1429.8144837378359,2003-02-07
Petros Chrysochos,1429.3896285128399,2024-02-03
Tsolak Gevorgyan,1429.0591049144568,2002-07-12
Shahzad Khan,1428.498858880346,2005-09-23
James Sekulov,1428.3805862248216,2000-11-20
George Tsivadze,1428.3101822839023,2019-09-13
Ivo Heuberger,1428.2298081711115,2005-09-12
Tadas Babelis,1428.02091776936,2017-09-15
Scott Willinsky,1427.9343560501497,2006-02-10
Ajeet Rai,1427.8027359004182,2024-09-14
Constant Lestienne,1427.8001508715824,2024-08-26
Roberto Cid,1427.131943601844,2021-09-17
Juan Pablo Brzezicki,1426.5881965698081,2011-02-14
Federico Gaio,1426.5698929296393,2022-01-31
Anoosha Shahgholi,1426.5055653336465,2017-02-03
Sherif Sabry,1426.4046340626885,2014-01-31
Jeff Salzenstein,1426.2756461748345,2006-03-06
Olivier Patience,1426.1750842465851,2010-07-26
Jordi Munoz Abreu,1425.8470870046076,2020-03-06
Gorka Fraile,1425.8097133666022,2012-07-09
Anthony Susanto,1425.7641782846679,2024-02-03
Hernan Gumy,1425.5705105569896,2001-02-19
Marcos Daniel,1424.6552344882987,2011-04-25
Asim Shafik,1424.5644626755777,2006-09-22
Emmanuel Heussner,1424.1382092750462,2005-03-04
Mahesh Bhupathi,1424.1208580483562,2008-04-11
Juan Pablo Guzman,1423.9261316459676,2007-08-27
Lorenzo Manta,1423.9138046137205,2001-07-09
Andres Filimonov,1423.834254753736,2002-07-12
Nodar Itonishvili,1423.7169215098158,2009-07-10
Rares Cuzdriorean,1423.2590548960661,2013-04-05
Neville Godwin,1422.5226435653285,2002-08-12
Giorgio Galimberti,1422.4327193185813,2006-04-07
Barry Cowan,1422.2090983832113,2002-06-24
Murad Inoyatov,1421.806990009448,2012-02-10
Laurent Lokoli,1421.7671725673538,2023-07-03
Paris Gemouchidis,1421.697916448969,2011-03-04
Sam Barry,1421.670887434188,2015-07-17
Yu Jr Wang,1421.589132954099,2006-09-22
German Puentes,1421.5690815700161,2001-09-24
Slimane Saoudi,1421.383876163898,2009-03-06
Joseph Victorino,1421.3408744796832,2004-04-09
Guillermo Hormazabal,1420.9859363336745,2012-09-14
Sultan Khalfan,1420.74565246415,2007-01-01
Lucas Gomez,1420.1539655133304,2019-09-14
Giovanni Lapentti,1420.070331868291,2017-02-06
Filip Prpic,1419.9723289501962,2012-02-10
Sergis Kyratzis,1419.5713270690328,2014-04-04
Roko Karanusic,1419.250232346121,2009-09-18
Jesse Huta Galung,1419.2158940728862,2015-09-18
Alex Calatrava,1419.2085348811343,2006-07-24
Benoit Paire,1419.1165226555916,2024-07-15
David Guez,1419.0434202355468,2016-02-15
Bartolome Salva Vidal,1418.5610830748064,2007-12-31
Tigre Hank,1418.5012651801399,2016-08-08
Victor Crivoi,1418.4338119195395,2013-07-22
Sanjar Fayziev,1418.3824584976032,2022-03-04
Omar Awadhy,1418.3197201594144,2017-02-27
Artem Smirnov,1418.0485092052152,2018-02-02
Alex Kuznetsov,1417.8643714214136,2016-07-18
Damion Johnson,1417.5793458757983,2009-03-06
Konstantin Kravchuk,1417.495408701072,2017-10-16
Adam Jaya,1417.4192513639066,2009-03-06
Martin Fischer,1416.7167854873508,2015-04-27
Emilio Benfele Alvarez,1416.509454743626,2001-07-23
Gilles Kremer,1416.4234898424481,2015-07-17
Shintaro Mochizuki,1416.3653835594098,2024-09-25
Martin Damm Sr,1416.082663738004,2002-02-18
Mark Knowles,1415.8457327654278,2003-02-07
Tomas Behrend,1415.2056344883838,2006-07-17
Vaja Uzakov,1415.1511367791236,2011-03-04
Janis Podzus,1415.1197395569789,2016-07-15
Mahammad Abid,1414.9485802908362,2023-02-03
Daniel Munoz de la Nava,1414.2218997750604,2016-07-18
Marcos Ondruska,1414.211388148706,2001-07-20
Dmitriy Makeyev,1413.4809974212915,2007-04-06
Petr Luxa,1413.3451347153598,2003-09-22
Mounir El Aarej,1413.1819130655522,2008-04-11
Steven Diez,1413.1357932540554,2024-01-01
Richard Fromberg,1413.0950171986212,2002-01-14
Chun Hsin Tseng,1412.1361400270173,2024-09-18
Erling Tveit,1411.562076766714,2010-07-09
Elmar Gerth,1411.3770180853298,2003-04-04
Thiago Alves,1410.6793768235816,2013-02-01
Slava Dosedel,1410.4313787520005,2001-08-27
Ahmad Rabeea Muhammad,1410.192430889494,2009-07-10
Marvin Rolle,1409.3589111264473,2009-07-10
David Prinosil,1408.8874343132659,2004-06-07
James Ward,1408.5840292802468,2021-06-21
Raoul Behr,1408.2855412090519,2005-07-15
Juho Paukku,1408.17647163635,2014-04-04
Pere Riba,1407.335993445062,2016-02-01
Julian Knowle,1407.309487254376,2012-09-24
Ugo Nastasi,1407.2817326523168,2018-02-03
Jan Kroslak,1406.6491304432695,2002-02-08
Sergio Roitman,1406.3836455793955,2009-07-27
Federico Zeballos,1406.2488242699173,2022-09-16
Sergey Betov,1405.8072018073947,2012-09-17
Haydn Lewis,1405.6841085393,2020-03-06
Lars Burgsmuller,1405.2674545704062,2007-04-09
John Van Lottum,1405.0293013558503,2006-02-27
Harel Levy,1404.6699505916322,2010-09-16
Zeljko Krajan,1404.3843048087076,2005-07-25
Cecil Mamiit,1404.1798501515839,2011-09-16
Martin Lee,1404.0281642830444,2006-06-26
Valentin Sanon,1403.577659727186,2005-07-15
Seanon Williams,1403.5347788596248,2017-02-03
Andrey Dernovskiy,1403.4716890413465,2003-04-04
Brian Vahaly,1403.4370669904542,2006-02-27
Alan Mackin,1403.3263451709506,2007-01-15
Weerapat Doakmaiklee,1403.1348227401045,2012-02-10
Markus Hantschk,1402.844774106435,2004-01-05
Laurent Bram,1401.7140616864501,2013-02-01
David Agung Susanto,1401.13137754627,2023-09-16
Brayden Schnur,1400.8764569439038,2022-01-03
Alexandros Jakupovic,1400.696123378587,2014-04-04
Kristian Pless,1399.4376755416572,2012-02-10
Martin Cuevas,1398.0870992032312,2022-09-16
Timo Nieminen,1397.4917696034336,2012-02-10
Dineshkanthan Thangarajah,1397.2862403016575,2015-03-06
Christophe Rochus,1397.231256905878,2010-07-19
John Patrick Smith,1396.6333864574524,2021-02-22
Cem Ilkel,1395.1826672573886,2024-09-13
Alex Lopez Moron,1393.1569837798675,2000-07-24
Juan Sebastian Langton,1392.907480987474,2012-04-06
Guilherme Clezar,1392.0715477536003,2018-04-06
Alex Kim,1391.7829020379236,2004-03-01
Thierry Ascione,1390.294776947504,2010-09-20
Ruben Ramirez Hidalgo,1390.2837554906757,2014-04-07
Cristiano Caratti,1390.0904914219193,2003-09-29
Haithem Abid,1389.0449448605825,2013-04-05
Mehdi Ziadi,1388.694387330859,2013-04-08
Juan Antonio Marin,1387.7703538891349,2007-04-23
Razvan Sabau,1387.1815584369222,2006-09-11
Karim Alami,1387.14026807968,2002-12-30
Facundo Arguello,1387.0658372628366,2019-07-15
Tsung Hua Yang,1385.4831562729275,2016-09-16
Alberto Berasategui,1385.2312124766615,2001-04-23
Alexandre Simoni,1385.0131031137573,2004-04-09
Gianluca Pozzi,1384.64524689633,2001-10-08
Alex Bogdanovic,1383.5178459259557,2011-07-04
Stephane Huet,1382.9947210450173,2001-10-22
Daniel Vacek,1381.3063180084255,2002-01-14
Ota Fukarek,1380.670306995051,2002-09-30
Daniel Elsner,1380.4635645231417,2005-09-26
Yu Zhang,1380.356940676667,2001-09-21
Jicham Zaatini,1380.1264729662173,2008-04-11
Yasir Khan,1379.6529267632075,2016-03-04
Josh Goodall,1378.7399356469832,2012-06-25
Adrian Garcia,1378.1778613125323,2008-01-28
Photos Kallias,1376.399458376253,2009-09-18
Jacobo Diaz,1375.6045154533592,2003-02-10
Ronald Agenor,1375.4969712221234,2001-07-30
Genius Chidzikwe,1375.3002703423251,2006-07-21
Jamie Delgado,1375.1263726164127,2006-07-21
Alberto Emmanuel Alvarado Larin,1373.041813019949,2020-03-06
Cyril Jacobe,1372.0160111928606,2012-04-06
Fredrik Jonsson,1368.1391646057111,2001-07-09
Andrew Ilie,1365.7114778582663,2003-07-28
Filippo Volandri,1361.8048139357047,2016-07-18
Werner Eschauer,1357.0237238355166,2008-07-14
Christian Vinck,1355.573472762389,2003-02-10
Fernando Vicente,1351.0736689824128,2009-06-08
Eric Prodon,1349.748190742615,2012-05-27
Orlin Stanoytchev,1344.5539657017239,2001-01-28
Karim Alayli,1331.6632255794245,2015-03-06
Jeff Tarango,1329.0266710396288,2002-02-11
