date,surface,winner_id,loser_id,winner_name,loser_name,predicted_win_prob,actual_winner,r_w_global_before,r_l_global_before,r_w_global_after,r_l_global_after,r_w_surface_before,r_l_surface_before,brier,year
2003-03-10,Hard,102701,103292,Marcelo Rios,Gaston Gaudio,0.5721716288730199,1,1689.330765173393,1729.3111788180418,1707.1638473137623,1711.4780966776725,1726.3020219114244,1585.3162175461284,0.18303711514116505,2003
2003-03-10,Hard,102860,102839,Agustin Calleri,Nicolas Lapentti,0.5451143979238505,1,1677.4467428525652,1576.8130638472064,1688.9377846182044,1565.3220220815672,1534.952211878959,1572.7175211361723,0.206920910976181,2003
2003-03-10,Hard,103990,102854,Tommy Robredo,Sjeng Schalken,0.446516529187135,1,1645.4268104988837,1694.7118556655298,1663.6813685125971,1676.4572976518164,1583.321277610212,1608.649924763119,0.30634395246305557,2003
2003-03-10,Hard,103428,103900,Juan Ignacio Chela,David Nalbandian,0.42224751990636433,1,1623.695273732422,1730.26880380872,1644.4548168169204,1709.5092607242216,1589.1869426172407,1591.5531813683695,0.3337979282543469,2003
2003-03-10,Hard,102450,102998,Tim Henman,Jan Michael Gambill,0.4652463075745145,1,1690.723749720336,1692.995940703683,1706.8283864902962,1676.8913039337226,1652.1598769399986,1698.264371538793,0.2859615115626907,2003
2003-03-10,Hard,102854,102950,Sjeng Schalken,Fernando Vicente,0.598642947533909,1,1676.4572976518164,1559.248169516447,1687.255473699869,1548.4499934683943,1591.4855594602234,1569.7851100394757,0.16108748356426852,2003
2003-03-10,Hard,103017,104339,Nicolas Kiefer,Mario Ancic,0.5802267531774316,1,1581.3290489890162,1526.3427200566675,1594.817766976576,1512.8540020691078,1542.66758472017,1485.1875192822497,0.17620957874796098,2003
2003-03-10,Hard,103694,102148,Olivier Rochus,Fabrice Santoro,0.3964554935635832,1,1584.0818730805615,1618.043016447328,1601.6408794222605,1600.484010105629,1526.4663048597045,1638.5170504043547,0.36426597124957805,2003
2003-03-10,Hard,102610,101990,Albert Costa,Richard Krajicek,0.40870925822075005,1,1610.3545678088672,1656.804408243131,1628.4810078088026,1638.6779682431957,1510.7022021696475,1592.5616444669188,0.34962474131385557,2003
2003-03-10,Hard,102845,102021,Carlos Moya,Michael Chang,0.81436270007566,1,1833.0763086373147,1508.8797561408937,1837.3636392883136,1504.5924254898948,1686.7194813265705,1497.19392933464,0.034461207123199354,2003
2003-03-10,Hard,103990,103813,Tommy Robredo,Jarkko Nieminen,0.5530042860587463,1,1663.6813685125971,1636.7998143211282,1678.4458915315786,1622.0352913021468,1600.4856429131078,1553.4270863555403,0.1998051682818511,2003
2003-03-10,Hard,102434,103387,Vincent Spadea,Paradorn Srichaphan,0.28158179810850587,1,1582.328520199704,1760.0145879655672,1605.8653539765792,1736.477754188692,1558.9979322811805,1706.7300638876568,0.5161247128090077,2003
2003-03-10,Hard,103484,101774,James Blake,Todd Martin,0.6106344610610231,1,1720.8070754126834,1635.0386486594075,1732.9356186231485,1622.9101054489424,1682.3417583651653,1611.7711462075356,0.1516055229132399,2003
2003-03-10,Hard,103096,103356,Arnaud Clement,Michel Kratochvil,0.6180256700575216,1,1666.846647804672,1530.1709660828105,1676.8582626130967,1520.159351274386,1564.2757019271478,1533.7735145230977,0.14590438873500533,2003
2003-03-17,Hard,102854,103444,Sjeng Schalken,Jean Rene Lisnard,0.6884687112739243,1,1687.255473699869,1519.3139703471056,1696.0724006897044,1510.4970433572703,1606.4875143258014,1498.9229888263083,0.09705174385532955,2003
2003-03-17,Hard,102765,103888,Nicolas Escude,Mardy Fish,0.592147672992732,1,1728.5307834909854,1657.2386750197322,1741.2929762114331,1644.4764822992845,1701.9434679335727,1643.693910472112,0.1663435206452435,2003
2003-03-17,Hard,104068,103484,Robby Ginepri,James Blake,0.30920334068991223,1,1599.0975098395552,1732.9356186231485,1620.9731830441576,1711.059945418546,1549.6890977696485,1695.1358299338935,0.4772000245139775,2003
2003-03-17,Hard,102703,101532,Hyung Taik Lee,Francisco Clavet,0.6777950695591706,1,1608.510696600362,1439.2748661857013,1617.2801108310118,1430.5054519550515,1571.7339494825026,1482.5968010474144,0.10381601720037974,2003
2003-03-17,Hard,101736,102021,Andre Agassi,Michael Chang,0.9140257316122522,1,1919.3200041655014,1504.5924254898948,1922.012527530817,1501.8999021245793,1895.6925173189316,1489.1481493257081,0.00739157482480849,2003
2003-03-17,Hard,103813,103096,Jarkko Nieminen,Arnaud Clement,0.43268881899848644,1,1622.0352913021468,1676.8582626130967,1640.5392352030067,1658.3543187122368,1539.5810571916097,1578.8746220449073,0.32184197608933207,2003
2003-03-17,Hard,102882,103602,Mark Philippoussis,Fernando Gonzalez,0.5275463452774122,1,1686.2611969783798,1680.3488582800867,1701.9889499980252,1664.6211052604413,1633.1884992278458,1600.779713276326,0.22321245586073024,2003
2003-03-17,Hard,102358,102856,Thomas Enqvist,Gustavo Kuerten,0.26439365025145684,1,1617.9112942444192,1820.7878686358722,1642.319500126628,1796.3796627536633,1619.2013200989459,1771.8403045894297,0.5411167017903761,2003
2003-03-17,Hard,103900,103581,David Nalbandian,Flavio Saretta,0.6948229438660323,1,1709.5092607242216,1508.713542675638,1717.1706360461233,1501.0521673537364,1575.4442137316541,1490.382114496664,0.0931330355905949,2003
2003-03-17,Hard,101962,102860,Younes El Aynaoui,Agustin Calleri,0.5189958177038372,1,1637.6578878332,1688.9377846182044,1656.0024143207486,1670.5932581306558,1630.3764526670698,1552.6845514196946,0.23136502338640022,2003
2003-03-17,Hard,101965,102456,Wayne Ferreira,Felix Mantilla,0.5097635072319111,1,1697.4752281853443,1713.792044414518,1714.2260933924117,1697.0411792074506,1654.3386773062196,1624.4513766661437,0.24033181884155647,2003
2003-03-17,Hard,102839,102562,Nicolas Lapentti,Jiri Novak,0.27460719410562584,1,1565.3220220815672,1749.5677241913843,1589.091809647895,1725.7979366250565,1554.9851815954366,1708.22854630564,0.5261947228433131,2003
2003-03-17,Hard,103819,103632,Roger Federer,Luis Horna,0.8689507428345251,1,1862.3036910010487,1539.9229816294749,1866.6299808666026,1535.596691763921,1815.970197475595,1481.1024306344334,0.01717390780362277,2003
2003-03-17,Hard,103428,103280,Juan Ignacio Chela,Martin Verkerk,0.6602399197688265,1,1644.4548168169204,1544.659642772177,1655.9814306403807,1533.1330289487166,1605.295910253956,1474.2675412671965,0.11543691211869349,2003
2003-03-17,Hard,102845,104269,Carlos Moya,Fernando Verdasco,0.8270047018602462,1,1837.3636392883136,1488.5499572999731,1841.1515600840955,1484.7620365041912,1694.7652613355024,1500.0,0.029927373178462297,2003
2003-03-17,Hard,101774,102318,Todd Martin,Andrei Pavel,0.5603114989138167,1,1622.9101054489424,1598.12304833948,1637.7705519983876,1583.2626017900348,1598.9770746388074,1539.536589839985,0.1933259779874146,2003
2003-03-17,Hard,104053,102642,Andy Roddick,Cyril Saulnier,0.8922233688971865,1,1776.670750992566,1410.907084893385,1780.1447645304402,1407.4330713555107,1743.5129384637405,1374.9174127580663,0.011615802211871957,2003
2003-03-17,Hard,102106,103498,Davide Sanguinetti,Marat Safin,0.29840697166509816,1,1543.3882833012062,1746.4959649868738,1567.8041901954477,1722.0800580926323,1542.0294545841266,1635.942812513548,0.4922327774081384,2003
2003-03-17,Hard,103909,102179,Guillermo Coria,Antony Dupuis,0.7848534870029296,1,1738.9022738304814,1470.7200818684664,1744.5338364112015,1465.0885192877463,1651.0304274233551,1469.5691949759746,0.0462880220547986,2003
2003-03-17,Hard,103454,103292,Nicolas Massu,Gaston Gaudio,0.4002514509916575,1,1591.3455269499245,1711.4780966776725,1612.6674188542383,1690.1562047733587,1555.0980262057737,1575.4744892295212,0.3596983220376122,2003
2003-03-17,Hard,102644,103990,Franco Squillari,Tommy Robredo,0.351766571286694,1,1572.3297644774088,1678.4458915315786,1593.0700998175316,1657.7055561914558,1508.0663129563386,1614.3316720770383,0.4202065781014088,2003
2003-03-17,Hard,102610,103694,Albert Costa,Olivier Rochus,0.5070434189277242,1,1628.4810078088026,1601.6408794222605,1643.2474271991944,1586.8744600318687,1530.4037275930857,1547.454670909719,0.24300619082246722,2003
2003-03-17,Hard,102701,103507,Marcelo Rios,Juan Carlos Ferrero,0.43514157201714987,1,1707.1638473137623,1805.6080660940609,1727.5798207454459,1785.1920926623773,1736.1437502280316,1728.3467607891084,0.31906504366325666,2003
2003-03-17,Hard,102610,103454,Albert Costa,Nicolas Massu,0.5041251376139575,1,1643.2474271991944,1612.6674188542383,1657.8427910807086,1598.0720549727241,1547.1883227508226,1572.0353226080424,0.24589187914637659,2003
2003-03-17,Hard,103285,102783,Radek Stepanek,Rainer Schuettler,0.23877509648855813,1,1570.2936025903618,1754.5906308703925,1594.0651962898514,1730.819037170903,1510.7656960306995,1729.2878346137622,0.579463353726004,2003
2003-03-17,Hard,101736,102882,Andre Agassi,Mark Philippoussis,0.7949700394189109,1,1922.012527530817,1701.9889499980252,1929.0476352634755,1694.9538422653666,1898.503502269389,1647.7003332324398,0.04203728473588297,2003
2003-03-17,Hard,103285,104022,Radek Stepanek,Mikhail Youzhny,0.36620185017894497,1,1594.0651962898514,1721.8538320330595,1615.6983243824623,1700.2207039404486,1535.6830368231424,1598.478747391174,0.40170009471659246,2003
2003-03-17,Hard,102845,104068,Carlos Moya,Robby Ginepri,0.7329512446552805,1,1841.1515600840955,1620.9731830441576,1848.18177828459,1613.942964843663,1702.6307451783518,1572.021499408079,0.07131503773116385,2003
2003-03-17,Hard,103387,101774,Paradorn Srichaphan,Todd Martin,0.6204499754290504,1,1736.477754188692,1637.7705519983876,1748.050594806176,1626.1977113809037,1684.3091330661211,1612.2661369981945,0.1440582211518084,2003
2003-03-17,Hard,102610,103819,Albert Costa,Roger Federer,0.20801819690834586,1,1657.8427910807086,1866.6299808666026,1682.4462562948295,1842.0265156524817,1564.3306226304514,1820.0345332908719,0.6272351764283076,2003
2003-03-17,Hard,101736,101962,Andre Agassi,Younes El Aynaoui,0.8233608480000424,1,1929.0476352634755,1656.0024143207486,1934.5504688669596,1650.4995807172645,1904.6144461375143,1642.8570745158297,0.031201390019264127,2003
2003-03-17,Hard,102845,103387,Carlos Moya,Paradorn Srichaphan,0.5826858980900766,1,1848.18177828459,1748.050594806176,1859.6941317292442,1736.5382413615218,1712.8841508209337,1697.0381767474755,0.17415105965288588,2003
2003-03-17,Hard,101736,102610,Andre Agassi,Albert Costa,0.8384616192461376,1,1934.5504688669596,1682.4462562948295,1940.6244711069382,1676.3722540548508,1910.4196950624496,1590.3579378433935,0.02609464845657982,2003
2003-03-17,Hard,101736,102845,Andre Agassi,Carlos Moya,0.6835496508701491,1,1940.6244711069382,1859.6941317292442,1952.963467450196,1847.3551353859864,1914.7961722588434,1728.1549223057684,0.10014082346440455,2003
2003-03-17,Hard,101962,102839,Younes El Aynaoui,Nicolas Lapentti,0.5860866537365096,1,1650.4995807172645,1589.091809647895,1663.700732307831,1575.8906580573284,1637.0518255908944,1577.6176752568228,0.1713242582150401,2003
2003-03-17,Hard,103819,102854,Roger Federer,Sjeng Schalken,0.7165844272767469,1,1842.0265156524817,1696.0724006897044,1851.6744195466808,1686.4244967955053,1794.0072180779298,1617.686407980529,0.08032438686204958,2003
2003-03-17,Hard,102610,103909,Albert Costa,Guillermo Coria,0.39953994501724566,1,1676.3722540548508,1744.5338364112015,1695.4715501811968,1725.4345402848555,1585.9814606469997,1659.3590112298325,0.3605522776298924,2003
2003-03-17,Hard,103387,102701,Paradorn Srichaphan,Marcelo Rios,0.45617730649966853,1,1736.5382413615218,1727.5798207454459,1752.1257822479654,1711.9922798590023,1681.7674052626408,1751.7847458605452,0.2957431219659554,2003
2003-03-17,Hard,102845,102765,Carlos Moya,Nicolas Escude,0.5790476270377667,1,1847.3551353859864,1741.2929762114331,1858.6170673108847,1730.0310442865348,1720.0087309697183,1715.2858308164552,0.17720090030253519,2003
2003-03-17,Hard,104068,102703,Robby Ginepri,Hyung Taik Lee,0.48181340316247434,1,1613.942964843663,1617.2801108310118,1630.0966413698256,1601.1264343048492,1561.7680937654973,1583.7167865312474,0.2685173491420564,2003
2003-03-17,Hard,101736,103813,Andre Agassi,Jarkko Nieminen,0.8755985518539288,1,1952.963467450196,1640.5392352030067,1957.5087097039677,1635.993992949235,1922.9423635948935,1557.3829169198675,0.01547572030083965,2003
2003-03-17,Hard,102882,102358,Mark Philippoussis,Thomas Enqvist,0.5376428122220567,1,1694.9538422653666,1642.319500126628,1708.5483157180379,1628.7250266739568,1641.5893893643145,1641.8107470741738,0.21377416908992836,2003
2003-03-17,Hard,101962,103900,Younes El Aynaoui,David Nalbandian,0.5066683748572535,1,1663.700732307831,1717.1706360461233,1682.1438544526932,1698.727513901261,1650.3411712896195,1587.6033951444704,0.24337609236598337,2003
2003-03-17,Hard,102839,101965,Nicolas Lapentti,Wayne Ferreira,0.3319603588279182,1,1575.8906580573284,1714.2260933924117,1597.944652896075,1692.1720985536651,1564.3283295580977,1668.9657011985605,0.4462769621773238,2003
2003-03-17,Hard,103819,103428,Roger Federer,Juan Ignacio Chela,0.7505300485860616,1,1851.6744195466808,1655.9814306403807,1859.5082660458643,1648.1475841411973,1802.5193964387047,1615.532511671307,0.06223525665847276,2003
2003-03-17,Hard,102854,102644,Sjeng Schalken,Franco Squillari,0.6224579223927968,1,1686.4244967955053,1593.0700998175316,1698.2259267369175,1581.2686698761195,1609.1742296197542,1528.812916654762,0.1425380203639634,2003
2003-03-17,Hard,103909,102106,Guillermo Coria,Davide Sanguinetti,0.6631933335585283,1,1725.4345402848555,1567.8041901954477,1734.6356141368171,1558.6031163434861,1640.0292114724182,1562.251983095244,0.11343873055941679,2003
2003-03-17,Hard,101774,104053,Todd Martin,Andy Roddick,0.295806913577418,1,1626.1977113809037,1780.1447645304402,1648.8570200219713,1757.4854558893726,1599.5370933168401,1746.9367896801614,0.4958879029653621,2003
2003-03-17,Hard,103387,102338,Paradorn Srichaphan,Yevgeny Kafelnikov,0.6211287594268969,1,1752.1257822479654,1651.322370014357,1763.6096292625223,1639.8385229998,1700.9488697554043,1630.000283318107,0.14354341693340214,2003
2003-03-17,Hard,102783,102998,Rainer Schuettler,Jan Michael Gambill,0.5559937568564467,1,1730.819037170903,1676.8913039337226,1744.3553269393403,1663.3550141652852,1704.3704938213193,1680.1535564519065,0.19714154395045216,2003
2003-03-17,Hard,101774,103285,Todd Martin,Radek Stepanek,0.5718578409783076,1,1648.8570200219713,1615.6983243824623,1663.3346250905226,1601.2207193139109,1621.9451755212624,1554.543802763369,0.18330570833175613,2003
2003-03-17,Hard,102338,102035,Yevgeny Kafelnikov,Jonas Bjorkman,0.5147428992562086,1,1639.8385229998,1649.8362028010422,1656.2988061324572,1633.375919668385,1617.22291562392,1586.7304636343943,0.23547445382227009,2003
2003-03-17,Hard,102179,103171,Antony Dupuis,Raemon Sluiter,0.37347842208924475,1,1465.0885192877463,1588.7527139869417,1486.554562824337,1567.286670450351,1461.2406111694972,1517.3128306748579,0.39252928758778255,2003
2003-03-17,Hard,102106,103656,Davide Sanguinetti,Albert Montanes,0.5995462591827159,1,1558.6031163434861,1518.2035975439808,1572.750989672156,1504.0557242153109,1549.77510038531,1449.9583450852863,0.16036319853455658,2003
2003-03-17,Hard,102642,103344,Cyril Saulnier,Ivan Ljubicic,0.19236809497537347,1,1407.4330713555107,1673.577525230395,1433.7468680848478,1647.2637285010578,1371.4935615416455,1603.8134460482095,0.6522692940137074,2003
2003-03-17,Hard,101774,103151,Todd Martin,Mariano Zabaleta,0.5469075869501849,1,1663.3346250905226,1671.0887045917684,1679.6916543717518,1654.7316753105392,1634.8795889680955,1561.7437829958928,0.20529273476330423,2003
2003-03-17,Hard,103285,104166,Radek Stepanek,Alex Bogomolov Jr,0.6674403084037895,1,1601.2207193139109,1455.31845980193,1610.870634972373,1445.668544143468,1541.609389316536,1445.4773908280126,0.11059594847456661,2003
2003-03-17,Hard,102998,102905,Jan Michael Gambill,Stefan Koubek,0.7213388031910701,1,1663.3550141652852,1510.265441346497,1672.7283869519408,1500.8920685598414,1665.266985069054,1487.9063203361004,0.07765206260698515,2003
2003-03-17,Hard,104076,103970,Jose Acasuso,David Ferrer,0.46536699047517627,1,1562.914982447084,1555.4914521943065,1578.5731682600608,1539.8332663813296,1436.0543505561425,1491.686036865382,0.2858324548735703,2003
2003-03-17,Hard,102035,102987,Jonas Bjorkman,Andre Sa,0.7046350790410083,1,1633.375919668385,1458.3320074208505,1641.9341015405357,1449.7738255486997,1572.1310986209785,1445.0907348936962,0.0872404365331114,2003
2003-03-17,Hard,103758,101990,Taylor Dent,Richard Krajicek,0.5758614684412479,1,1677.660011086452,1638.6779682431957,1691.8723169600592,1624.4656623695885,1640.126309728168,1572.8601190434806,0.1798934939528146,2003
2003-03-17,Hard,102950,102911,Fernando Vicente,Andrei Stoliarov,0.6057541697738135,1,1548.4499934683943,1485.3083563987534,1561.5738090511306,1472.184540816017,1554.7831551738977,1468.7013493163636,0.1554297746507351,2003
2003-03-17,Hard,102434,103294,Vincent Spadea,Christophe Rochus,0.7133855374968207,1,1605.8653539765792,1439.50695411011,1614.7406106434992,1430.63169744319,1581.4188631027162,1430.956303291297,0.0821478501159864,2003
2003-03-17,Hard,104269,102344,Fernando Verdasco,Karol Kucera,0.193391250672171,1,1484.7620365041912,1745.4256161682129,1510.9268065753122,1719.2608460970919,1492.1345161571505,1727.6518216884995,0.6506176744922045,2003
2003-03-17,Hard,102765,103103,Nicolas Escude,Dominik Hrbaty,0.6835106258464037,1,1730.0310442865348,1596.2644543201386,1740.1582206986448,1586.1372779080286,1699.503315010385,1565.7609954239508,0.1001655239521351,2003
2003-03-17,Hard,103888,102437,Mardy Fish,Adrian Voinea,0.6748877465887514,1,1644.4764822992845,1512.5627502888524,1654.6776342093042,1502.3615983788327,1630.3515475892295,1508.5067157631822,0.10569797731813993,2003
2003-03-17,Hard,104068,101885,Robby Ginepri,Wayne Arthurs,0.5671607243803152,1,1630.0966413698256,1587.9848003929603,1644.1667609902029,1573.914680772583,1578.7775259370471,1526.9857773363412,0.1873498385189735,2003
2003-03-17,Hard,101897,103356,Fernando Meligeni,Michel Kratochvil,0.5063148223033775,1,1523.5667048196954,1520.159351274386,1539.4097954205906,1504.3162606734907,1524.543683455036,1519.1745944053382,0.2437250546773457,2003
