player_name,surface,rating,last_match
Ryan Peniston,Hard,1480.0206401566122,2023-07-03
Peter Handoyo,Hard,1480.0192789724013,2003-04-04
Jim Thomas,Hard,1479.9664417670374,2001-10-01
Frederico Ferreira Silva,Hard,1479.9630642178881,2021-02-08
Simen Sunde Bratholm,Hard,1479.8753059173548,2018-02-03
Pedja Krstin,Hard,1479.854989194786,2021-05-24
Alexander Sarkissian,Hard,1479.8338184557244,2021-07-19
Luke Bourgeois,Hard,1479.8303775665684,2007-01-08
Karlis Ozolins,Hard,1479.746240003594,2023-02-04
Henri Laaksonen,Hard,1479.6820985560898,2022-09-19
Jad Ballout,Hard,1479.654814864777,2018-02-03
Evan King,Hard,1479.6407481671583,2018-03-05
Doug Bohaboy,Hard,1479.5170734213493,2002-09-30
Guillermo Hormazabal,Hard,1479.4134852773418,2012-09-14
Jan Michael Gambill,Hard,1479.3197409723475,2007-04-09
Jaime Faria,Hard,1479.3164059806138,2024-09-13
Matthew Behrmann,Hard,1479.2209145251868,2003-07-21
Tetsuya Chaen,Hard,1479.206502470198,2006-10-02
Denis Yevseyev,Hard,1479.1577089810164,2024-09-18
Ismael Changawa Ruwa Mzai,Hard,1479.1015918165615,2020-03-06
Lorenzo Manta,Hard,1479.0386801794343,2001-07-09
Dalibor Svrcina,Hard,1479.038461739915,2024-01-29
Henri Kontinen,Hard,1479.0329331940031,2011-09-16
Jean Andersen,Hard,1478.9990435491359,2014-04-04
Franco Roncadelli,Hard,1478.9677023862673,2024-09-13
John Hui,Hard,1478.8639614797016,2002-04-05
Stefanos Sakellaridis,Hard,1478.8190989887814,2024-01-01
Mitchell Krueger,Hard,1478.7932875763877,2024-09-18
Diego Camacho,Hard,1478.771951858406,2008-02-08
Ruben Gonzales,Hard,1478.6929907685478,2017-02-03
Thomas Blake,Hard,1478.5704759278099,2003-07-28
Micke Kontinen,Hard,1478.5079008494981,2015-07-17
Maximilian Marterer,Hard,1478.4293863286018,2024-10-14
Mikhail Ledovskikh,Hard,1478.3784244743363,2015-04-27
Louk Sorensen,Hard,1478.3178891922748,2014-07-07
Mate Delic,Hard,1478.2390800117585,2015-09-18
Strong Kirchheimer,Hard,1478.1604258618422,2024-08-19
Daniel Michalski,Hard,1478.1082294634523,2023-01-02
Martin Pedersen,Hard,1478.0707503743633,2015-03-06
Marko Djokovic,Hard,1477.858638226693,2012-04-30
Dimitar Kuzmanov,Hard,1477.7486979918954,2024-02-03
Adam Kennedy,Hard,1477.6558819313752,2003-07-28
Cristian Paiz,Hard,1477.607383857143,2009-07-10
Christian Sigsgaard,Hard,1477.475089543301,2022-09-17
Richard Bloomfield,Hard,1477.4510466353815,2011-07-04
Melle Van Gemerden,Hard,1477.4051013940652,2006-06-26
James Duckworth,Hard,1477.2317664760367,2024-11-04
Blazej Koniusz,Hard,1477.1823133596613,2008-02-08
Petros Tsitsipas,Hard,1477.1427368386219,2024-07-29
Collin Altamirano,Hard,1477.116011816254,2018-08-27
Rainer Schuettler,Hard,1477.1076265174497,2011-06-20
Sho Shimabukuro,Hard,1477.084749272217,2023-10-16
Julio Cesar Campozano,Hard,1477.0492832855225,2014-04-04
Ariel Behar,Hard,1476.7930657846805,2014-09-12
Martins Rocens,Hard,1476.76397872323,2024-02-02
Patrik Niklas Salminen,Hard,1476.7385604571757,2021-09-17
Alessandro Giannessi,Hard,1476.549804681698,2023-04-03
Luciano Ramazzini,Hard,1476.5363007442086,2017-04-07
Brandon Perez,Hard,1476.3799703234524,2021-09-18
Timofey Skatov,Hard,1476.2185980691306,2024-10-14
Marco Chiudinelli,Hard,1476.2087707286066,2017-10-23
Dino Marcan,Hard,1476.1459642579991,2013-02-04
Rogerio Dutra Silva,Hard,1475.990596560138,2019-02-11
Robin Vik,Hard,1475.8474258084957,2009-05-17
Michael Lammer,Hard,1475.6598044485265,2015-03-06
Karl Friberg,Hard,1475.6058888909154,2024-02-02
Benedikt Dorsch,Hard,1475.1888800671154,2008-02-18
Ivo Klec,Hard,1475.128134249325,2013-01-07
Dieter Kindlmann,Hard,1475.1061226804406,2010-05-24
Evgeny Donskoy,Hard,1474.97077494767,2021-10-18
Mate Valkusz,Hard,1474.9393474553624,2024-09-13
Pak Long Yeung,Hard,1474.937955999329,2020-03-06
Renzo Furlan,Hard,1474.936430346346,2003-07-14
Yew Ming Si,Hard,1474.8721707823931,2010-09-27
Artem Smirnov,Hard,1474.7949713524054,2018-02-02
Michael Agwi,Hard,1474.7607653868522,2024-09-13
Adrian Bodmer,Hard,1474.3359003814348,2018-02-02
Martin Verkerk,Hard,1474.333343098568,2008-07-14
Farrukh Dustov,Hard,1474.3027785248012,2016-07-15
Viacheslav Bielinskyi,Hard,1474.2475850337376,2024-02-01
Dino Prizmic,Hard,1474.2443449519687,2024-02-12
Simon Carr,Hard,1474.2301138434896,2023-02-03
Benjamin Hannestad,Hard,1474.178700336838,2017-09-15
Mate Pavic,Hard,1474.1606020877673,2017-09-25
Daniel Koellerer,Hard,1474.116505323165,2010-06-07
Mikhail Elgin,Hard,1474.0389493620457,2013-09-16
Amr Elsayed Abdou Ahmed Mohamed,Hard,1474.0325475240247,2024-09-13
Gleb Sakharov,Hard,1473.99692624375,2019-01-14
Jeff Morrison,Hard,1473.9655430914509,2006-08-28
Ivan Endara,Hard,1473.8206692018803,2018-02-02
Terence Atmane,Hard,1473.7169336736092,2024-10-02
Facundo Arguello,Hard,1473.6998390739793,2019-07-15
Lamine Ouahab,Hard,1473.6872978316562,2020-03-06
Slim Hamza,Hard,1473.4472322707393,2013-02-01
Lionel Roux,Hard,1473.4384975296102,2002-08-12
Massimo Dellacqua,Hard,1473.2532867368277,2008-06-15
Alun Jones,Hard,1473.1753564627536,2008-02-08
Roman Borvanov,Hard,1473.0603931762876,2012-02-10
Jurgen Zopp,Hard,1473.038732320205,2018-10-15
Federico Zeballos,Hard,1472.9206254559642,2022-09-16
Paul Kilderry,Hard,1472.8912313655806,2000-07-24
Sergio Rojas,Hard,1472.8458520632876,2005-03-04
Tim Van Rijthoven,Hard,1472.8458389004613,2024-06-10
Sergey Fomin,Hard,1472.7895831526723,2024-09-13
Kevin King,Hard,1472.773216180287,2021-01-04
Skander Mansouri,Hard,1472.7458413837048,2024-09-13
Minhtuan Pham,Hard,1472.70093380104,2023-02-04
Devin Britton,Hard,1472.6968481743095,2010-02-08
Philip Wilbert Major,Hard,1472.5739338291125,2017-02-03
Patrick Tierro,Hard,1472.5355245697742,2017-04-07
Joji Miyao,Hard,1472.4887620699117,2002-09-30
Greg Jones,Hard,1472.4358320066654,2013-01-07
Hsien Yin Peng,Hard,1472.394559023218,2017-02-17
Min Hyoek Cho,Hard,1472.3790886584973,2013-04-05
Dannio Yahya,Hard,1472.3703609050315,2004-02-06
Razlan Rawi,Hard,1472.2617216848028,2009-07-10
Pablo Nunez,Hard,1472.2404985328155,2015-07-17
Matthew Foster Estwick,Hard,1472.2211537532128,2022-09-16
Ivan Nedelko,Hard,1472.1243136674984,2012-09-17
Rafael Avalos Brenes,Hard,1472.0950552764198,2001-02-09
Matic Kriznik,Hard,1471.8896516728862,2024-02-02
Mikhail Biryukov,Hard,1471.8624049482041,2013-09-16
Ante Pavic,Hard,1471.859294091155,2017-02-03
Dimitar Grabuloski,Hard,1471.822055098836,2010-07-09
Dominic Inglot,Hard,1471.7978836772284,2013-09-16
Mattias Siimar,Hard,1471.7222818078646,2021-09-17
Zachary Svajda,Hard,1471.5943291750464,2024-10-02
Brian Wilson,Hard,1471.4488931025821,2007-02-12
Filip Prpic,Hard,1471.4429827039442,2012-02-10
Rob Steckley,Hard,1471.4127500524842,2006-07-21
Marc Kimmich,Hard,1471.3937269751336,2006-01-16
Francisco Costa,Hard,1471.3282135604372,2002-04-08
Nicklas Kulti,Hard,1471.2205065333471,2000-07-10
Christopher Eldon,Hard,1471.2128585519613,2004-04-09
Juan Enrique Crosa,Hard,1471.1820908993054,2012-02-10
Christoffer Konigsfeldt,Hard,1470.97705017272,2018-04-07
Chun Hun Wong,Hard,1470.9287088622325,2018-04-07
Tilen Zitnik,Hard,1470.8521438685004,2017-04-07
Will Farah Lebar,Hard,1470.834742387799,2004-04-09
Phillip Simmonds,Hard,1470.8001497618898,2011-07-18
Chu Huan Yi,Hard,1470.7837726356513,2010-03-05
Franz Luna Lavidalie,Hard,1470.7747615433514,2020-03-06
Andrey Kumantsov,Hard,1470.6528515674947,2012-09-17
Horia Tecau,Hard,1470.6437321581489,2008-02-08
Juan Pablo Brzezicki,Hard,1470.5549196397976,2011-02-14
Matthew Prentice,Hard,1470.4079679549468,2004-04-09
Luis Adrian Morejon,Hard,1470.3448316884399,2002-07-12
Muhammad Khaliq Siddiq,Hard,1470.336806541387,2009-03-06
Marcel Granollers,Hard,1470.269613844623,2019-09-16
Paulo Carvallo,Hard,1470.1721796717984,2010-03-05
Jacob Coenraad De Klerk,Hard,1470.1633458246083,2013-10-25
Roberto Quiroz,Hard,1470.1612367323644,2022-09-17
Tomislav Brkic,Hard,1470.1527727743282,2019-09-14
Simon Rea,Hard,1470.1262051004862,2007-04-06
Victor Hanescu,Hard,1470.1250502206428,2015-03-12
Maximilian Abel,Hard,1470.120840010196,2004-05-10
Lucas Catarina,Hard,1470.1178384045363,2023-09-15
Dilshod Sharifi,Hard,1470.105495342816,2003-04-04
David Wheaton,Hard,1470.081300617294,2000-08-14
Abdulhameed Alshatti,Hard,1470.0799228259962,2014-04-04
Nick Chappell,Hard,1469.970878505169,2023-02-27
Kj Hippensteel,Hard,1469.8990486731827,2004-08-30
Daniel Windahl,Hard,1469.8354278917516,2016-03-04
Gianluigi Quinzi,Hard,1469.8330591338804,2017-11-06
Wayne Odesnik,Hard,1469.8207604660201,2014-08-25
Lado Chikhladze,Hard,1469.8140306236132,2009-03-06
Sarvar Ikramov,Hard,1469.8082875885543,2013-02-01
Gilles Arnaud Bailly,Hard,1469.79704650452,2024-10-14
Puriwat Chatpatcharoen,Hard,1469.7887327084793,2016-03-04
Menelaos Efstathiou,Hard,1469.7590282714189,2024-02-03
Thomas Muster,Hard,1469.7585217122705,2011-10-24
Peter Polansky,Hard,1469.7356260525255,2019-08-05
Johan Settergren,Hard,1469.6488977032836,2004-10-25
Roman Margoulis,Hard,1469.5447764899534,2008-04-11
Adrian Andreev,Hard,1469.5378423759703,2021-09-27
Ivan Dodig,Hard,1469.52133010423,2017-07-17
Luis Diego Nunez,Hard,1469.4695015289756,2000-02-04
Daniel Isaza,Hard,1469.4511138326495,2003-02-07
Joris De Loore,Hard,1469.427979501396,2024-02-03
Ivo Bratanov,Hard,1469.4049280472937,2002-07-12
Rhyne Williams,Hard,1469.3937825131532,2015-01-04
Daniel Elahi Galan,Hard,1469.3338068612911,2024-07-29
Seung Bok Baek,Hard,1469.2854816874858,2002-04-05
Karan Rastogi,Hard,1469.2842441878656,2017-02-03
Davis Rolis,Hard,1469.276486474779,2024-09-14
Quinton Vega,Hard,1469.2742190671286,2020-03-06
Timothy Neilly,Hard,1469.1721547361776,2009-07-10
Abd Hazli Bin Zainuddin,Hard,1469.158609521819,2010-07-09
Harri Heliovaara,Hard,1469.039292584113,2020-03-06
Michael Massih,Hard,1468.9900794674118,2013-02-01
Hillel Rousseau,Hard,1468.9655377992308,2013-04-05
Mao Xin Gong,Hard,1468.9306038714121,2013-10-07
Murkel Alejandro Dellien Velasco,Hard,1468.9032773238453,2024-09-13
Stanislav Bykov,Hard,1468.9019445241688,2007-09-21
Saba Purtseladze,Hard,1468.8735370293575,2024-09-14
Hiroki Kondo,Hard,1468.8441766488536,2008-09-29
Gwinyai Tongoona,Hard,1468.8419413492404,2006-07-21
Vijayant Malik,Hard,1468.8403165352825,2013-02-01
Anis Ghorbel,Hard,1468.814436179088,2016-03-04
Gonzalo Lama,Hard,1468.7978034328214,2023-07-31
Emilio Daniel Baez Britez,Hard,1468.7561190552456,2007-09-21
Erhan Oral,Hard,1468.7378807818795,2001-07-20
Alejandro Olivera,Hard,1468.736306793522,2000-02-04
Russell Moseley,Hard,1468.736306793522,2015-10-30
Ali Hamadeh,Hard,1468.734423733154,2002-04-05
Ivor Grazette,Hard,1468.6844230487293,2002-04-05
Alexander Vasquez,Hard,1468.6705905941315,2001-04-06
Stian Boretti,Hard,1468.6659983369677,2010-07-09
Leonardo Tavares,Hard,1468.5376834622373,2011-07-08
Wai Yu Kai,Hard,1468.534207475503,2020-03-06
Helder Lopes,Hard,1468.5155861921446,2003-07-11
German Puentes,Hard,1468.5090758249803,2001-09-24
Eldad Campbell,Hard,1468.3811462833485,2007-04-06
Abedallah Shelbayh,Hard,1468.3734217800245,2024-04-01
Dennis Van Scheppingen,Hard,1468.3297819560944,2007-02-19
Jean Marc Bazanne,Hard,1468.2214166788788,2011-03-04
Todor Enev,Hard,1468.217466723806,2011-03-04
Ali Ismaeel,Hard,1468.1590852423833,2008-04-11
Nick Van Rosberg,Hard,1468.1386011677066,2011-03-04
Efe Ustundag,Hard,1468.0675502368424,2001-04-27
Patrik Langvardt,Hard,1468.0663647532062,2002-07-12
Tomas Vaise,Hard,1468.0548558740322,2017-02-03
Troy Stone,Hard,1468.0338330211207,2002-04-05
Jesus Francisco Felix,Hard,1468.0338330211207,2010-03-05
Arturs Lazdins,Hard,1468.0221076520681,2017-02-03
Aivaras Balzekas,Hard,1468.000072301777,2000-07-21
Martin Rodriguez,Hard,1467.9894612059134,2001-04-23
Haluk Akkoyun,Hard,1467.9549630606462,2012-04-06
Rodrigo Gabriel,Hard,1467.9513225022463,2002-02-08
Peerakiat Siriluethaiwattana,Hard,1467.9455614662813,2012-09-24
Philippe Grandjean,Hard,1467.9191507589,2008-07-18
Rouzbeh Kamran,Hard,1467.8434971403549,2011-07-08
Eduardo Struvay,Hard,1467.6799801158154,2017-04-07
Ranjeet Virali Murugesan,Hard,1467.6060824683905,2013-02-01
Kerlin Leon Zamora,Hard,1467.5435103532893,2000-04-07
Cesar Cruz,Hard,1467.5320743312618,2024-09-14
Maxim Bulat,Hard,1467.2785780354877,2015-07-17
Alex Lopez Moron,Hard,1467.2665342998837,2000-07-24
Brett Baudinet,Hard,1467.2307962703817,2007-02-09
Rafa Orantes,Hard,1467.1935637928177,2015-03-06
Ognian Kolev,Hard,1467.0849765376638,2014-04-25
Eric Taino,Hard,1467.0698363463416,2008-04-11
Christopher Lawson,Hard,1466.9656233782264,2009-07-10
Tatsuma Ito,Hard,1466.9426127989548,2020-01-20
Bartolome Salva Vidal,Hard,1466.899509754365,2007-12-31
Rodrigo Crespo Piedra,Hard,1466.8018356059367,2024-02-02
Mathieu Montcourt,Hard,1466.7067544747854,2009-05-25
Maxime Authom,Hard,1466.7009521430343,2013-01-14
Sulaiman Al Rawahi,Hard,1466.5207641819666,2009-07-10
James Ward,Hard,1466.5076992315421,2021-06-21
Thien Nguyen Hoang,Hard,1466.4543277010457,2017-02-03
Dejan Petrovic,Hard,1466.2861428994743,2001-06-18
Igor Sijsling,Hard,1466.2311649794267,2016-08-01
Ricardo Gonzalez Diaz,Hard,1465.9374158433745,2012-04-06
Paul Harsanyi,Hard,1465.8981146122221,2001-08-13
Kimmer Coppejans,Hard,1465.8827851163817,2023-09-20
Luis Horna,Hard,1465.734331380724,2009-09-18
Dean Obrien,Hard,1465.7084749873459,2013-10-25
Oscar Otte,Hard,1465.6283703276379,2024-06-17
Juan Balcells,Hard,1465.589026985129,2003-02-10
Rigele Te,Hard,1465.5580553706016,2024-09-13
Paul Henri Mathieu,Hard,1465.364517492226,2017-09-18
Xin Yuan Yu,Hard,1465.3502960222017,2008-08-11
Brandon Holt,Hard,1465.3129635335054,2024-08-12
Edas Butvilas,Hard,1465.2924400792958,2024-09-13
Lukas Lacko,Hard,1465.18757624026,2021-06-14
Jan Siemerink,Hard,1465.116707130215,2002-07-15
Victor Crivoi,Hard,1464.8839689516547,2013-07-22
George Tsivadze,Hard,1464.8759740574162,2019-09-13
Akira Santillan,Hard,1464.7672426592887,2017-09-25
Aditya Hari Sasongko,Hard,1464.6995236757275,2017-02-03
Brydan Klein,Hard,1464.6769945712037,2017-07-31
Raphael Collignon,Hard,1464.5550619065168,2024-10-14
Vadim Kutsenko,Hard,1464.5418038587588,2004-04-09
Liam Caruana,Hard,1464.447057830028,2018-11-05
Mohsen Hossein Zade,Hard,1464.3958822419547,2018-02-03
Leos Friedl,Hard,1464.394591593896,2006-01-30
Kevin Ullyett,Hard,1464.3849784057034,2004-02-06
Steven Diez,Hard,1464.295992631375,2024-01-01
Oliver Marach,Hard,1464.1648452323689,2015-07-17
Finn Tearney,Hard,1464.1323258718724,2020-03-06
Hiu Tung Yu,Hard,1464.0754180870877,2012-04-06
Paul Hanley,Hard,1464.0600049813888,2008-02-08
Seong Chan Hong,Hard,1463.9601511748417,2024-09-13
Alexander Blockx,Hard,1463.739475856458,2024-10-14
Karim Maamoun,Hard,1463.5386420031919,2010-07-09
Jordi Munoz Abreu,Hard,1463.5340389072223,2020-03-06
Ruan Roelofse,Hard,1463.1641883865461,2021-09-18
Benjamin Balleret,Hard,1463.0093048143774,2024-09-14
Daniel Nestor,Hard,1462.8371843027526,2006-08-07
Luca Nardi,Hard,1462.7735572721615,2024-10-02
Mashiska Washington,Hard,1462.7469278456788,2005-07-18
Federico Browne,Hard,1462.7386392196365,2004-05-17
Blaz Rola,Hard,1462.7143189397063,2023-09-15
Damir Dzumhur,Hard,1462.4604395699384,2024-10-14
Dennis Novikov,Hard,1462.3807263097929,2017-07-31
Sebastien Lareau,Hard,1462.2147244346033,2001-08-13
Mariano Navone,Hard,1462.2144605529238,2024-11-04
Eric Prodon,Hard,1461.9783990125557,2012-05-27
Warit Sornbutnark,Hard,1461.8970515024837,2015-09-18
Rowland Phillips,Hard,1461.6310502161634,2024-02-03
Nicolaas Scholtz,Hard,1461.617813804399,2018-02-02
Pavel Snobel,Hard,1461.5730568235022,2008-10-06
Michael Chang,Hard,1461.562365207428,2003-08-25
Jesus Bandres,Hard,1461.4663427654743,2017-04-07
Salifu Mohammed,Hard,1461.4458280561473,2005-07-15
Mariano Puerta,Hard,1461.4016294735643,2005-11-14
Tasuku Iwami,Hard,1461.352124547016,2005-10-03
Daniele Bracciali,Hard,1461.3197923969851,2011-09-16
Peter Wessels,Hard,1461.1963032086226,2007-10-07
Vilius Gaubas,Hard,1461.167402063676,2024-09-13
Mark Woodforde,Hard,1461.1212106416199,2000-06-26
Petru Alexandru Luncanu,Hard,1460.8799657742982,2012-04-06
Alexandar Lazarov,Hard,1460.8575676583723,2023-11-06
Christian Ruud,Hard,1460.6386469145632,2001-05-28
Andreas Beck,Hard,1460.622616313654,2016-05-16
Alexander Kudryavtsev,Hard,1460.5656014546835,2016-06-27
Philip Bester,Hard,1460.464806086981,2016-03-04
Gilles Elseneer,Hard,1460.105034113324,2006-04-07
Alexander Cozbinov,Hard,1460.081961206848,2020-01-06
Ernesto Escobedo,Hard,1460.0709005922754,2024-02-26
Facundo Bagnis,Hard,1459.9308934374762,2024-04-22
Nicolas Moreno De Alboran,Hard,1459.5758148461273,2024-07-22
Abdulla Hajji,Hard,1459.5516038393619,2010-01-04
Mike Urbanija,Hard,1459.4751362049462,2017-04-07
Carlos Salamanca,Hard,1459.457305417764,2013-07-15
Sunu Wahyu Trijati,Hard,1459.2792403995757,2015-03-06
Stephane Bohli,Hard,1459.2029355360878,2013-06-16
Alexey Vatutin,Hard,1459.1747238633802,2024-10-14
Andrej Martin,Hard,1459.0945075005718,2022-01-31
Zura Tkemaladze,Hard,1459.0208160858558,2024-02-03
Andrei Vasilevski,Hard,1458.9758431625805,2012-09-17
Ji Sung Nam,Hard,1458.9638762495717,2022-09-26
Scott Humphries,Hard,1458.8648776224873,2000-08-21
Stephane Robert,Hard,1458.8378347201324,2020-01-13
Arvind Parmar,Hard,1458.7642668250512,2006-04-07
Thomas Kromann,Hard,1458.7172222078905,2013-02-01
Edwin Kempes,Hard,1458.6718492250805,2002-08-26
Noam Okun,Hard,1458.6193612234615,2013-02-01
Issam Al Tawil,Hard,1458.4209134120106,2013-04-05
Potito Starace,Hard,1458.3674692541706,2014-05-26
Cem Ilkel,Hard,1458.3227600309722,2024-09-13
Byron Black,Hard,1458.2544493932,2002-09-20
Yves Allegro,Hard,1458.190403758882,2008-09-19
Damion Johnson,Hard,1458.00993074079,2009-03-06
Adam Pavlasek,Hard,1457.8994585437858,2018-05-28
Jozef Kovalik,Hard,1457.850399646975,2024-09-15
Dusan Vemic,Hard,1457.6174452773944,2008-08-04
Marco Trungelliti,Hard,1457.6125756256222,2024-09-18
Lukasz Kubot,Hard,1457.5285724345663,2015-10-11
Scott Willinsky,Hard,1457.4945168062136,2006-02-10
Hugo Grenier,Hard,1457.4767839749125,2024-08-26
Christophe Tholl,Hard,1457.4722909507964,2018-02-03
Nathan Healey,Hard,1457.4489583662823,2007-07-29
Edgar Hernandez Perez,Hard,1457.2348664206297,2007-04-06
Axel Pretzsch,Hard,1457.2167480080632,2002-07-08
Ladislav Svarc,Hard,1457.2161992731383,2003-07-07
Nikola Mektic,Hard,1456.997438787743,2019-11-20
Denis Istomin,Hard,1456.9859383941773,2022-09-16
Constant Lestienne,Hard,1456.8491099829207,2024-08-26
Robert Farah,Hard,1456.833009127631,2014-04-04
Timo Nieminen,Hard,1456.7999202250353,2012-02-10
Mikelis Libietis,Hard,1456.7583133005871,2017-02-03
Andrei Stoliarov,Hard,1456.5863898411685,2004-10-11
Mariano Zabaleta,Hard,1456.5386580882027,2008-01-28
Irakli Labadze,Hard,1456.5210066287734,2009-03-06
James Mccabe,Hard,1456.3032649118416,2024-09-18
Ayrton Wibowo,Hard,1456.2751584356874,2009-07-10
Tadas Babelis,Hard,1456.2206063762062,2017-09-15
Gabriel Flores Ruiz,Hard,1456.2104903725176,2015-03-06
Tom Kocevar Desman,Hard,1456.076085803031,2021-09-17
Julian Saborio,Hard,1455.751758254696,2020-03-06
Antoine Hoang,Hard,1455.7187780152133,2021-09-20
Abdul Mumin Babalola,Hard,1455.6128543203988,2007-07-20
Tomas Barrios Vera,Hard,1455.5510067758464,2024-09-12
Andrei Medvedev,Hard,1455.5497764766735,2001-10-22
Sasi Kumar Mukund,Hard,1455.3744178854995,2023-09-16
Markus Hipfl,Hard,1455.2812299738478,2005-07-25
James Mcgee,Hard,1455.2404834228548,2016-08-22
Joseph Victorino,Hard,1455.1398882854562,2004-04-09
Guilherme Clezar,Hard,1455.0099373786884,2018-04-06
Shane Stone,Hard,1454.9657281553589,2002-04-05
Ignacio Garcia,Hard,1454.8633152428029,2020-03-06
Seyed Akbar Taheri Rahaghi,Hard,1454.8033159934173,2003-02-07
Edan Leshem,Hard,1454.790863929004,2023-02-04
Ali Ghareeb,Hard,1454.778655957823,2016-03-04
Courtney John Lock,Hard,1454.7524489815492,2024-02-03
Dragos Nicolae Madaras,Hard,1454.7001456951907,2023-07-17
Mubarak Shannan Zayid,Hard,1454.6541113702363,2021-03-08
Robert Smeets,Hard,1454.579398570801,2008-09-22
Giorgio Galimberti,Hard,1454.4791612812885,2006-04-07
Eduardo Schwank,Hard,1454.2446683735611,2012-07-09
Mohammed Rajan Sundera Karuppiah,Hard,1454.1721796717984,2001-04-06
Tsolak Gevorgyan,Hard,1454.1721796717984,2002-07-12
Mehluli Don Ayanda Sibanda,Hard,1454.1721796717984,2021-11-26
Ilija Martinoski,Hard,1454.0718822013948,2009-07-10
Takanyi Garanganga,Hard,1454.0212053729879,2019-04-05
Erling Tveit,Hard,1453.8483559314686,2010-07-09
Luke Saville,Hard,1453.6893040421032,2023-09-20
Christian Lindell,Hard,1453.550682777673,2017-04-07
Jason Jung,Hard,1453.545918313782,2023-07-31
Eero Vasa,Hard,1453.3820466229142,2024-09-14
Jalil Khan,Hard,1453.3405537325423,2009-07-10
Sonchat Ratiwatana,Hard,1453.29434012179,2007-02-09
Jack Brasington,Hard,1453.0902505902845,2003-04-21
Dennis Novak,Hard,1452.931999129922,2023-09-15
Anthony Susanto,Hard,1452.9074326291193,2024-02-03
Alexandros Jakupovic,Hard,1452.8779018025632,2014-04-04
Sam Groth,Hard,1452.810499702174,2017-07-17
Pavel Baranov,Hard,1452.799302507207,2000-04-07
Patrick Chucri,Hard,1452.7848200868373,2012-04-06
Philippos Tsangaridis,Hard,1452.7685850391,2011-07-08
Zeljko Krajan,Hard,1452.7191448122626,2005-07-25
Mahammad Abid,Hard,1452.560020520154,2023-02-03
Julio Silva,Hard,1452.5410044590744,2010-08-30
Vaja Uzakov,Hard,1452.4275538176655,2011-03-04
Takahiro Terachi,Hard,1452.4205052256646,2007-10-01
Harsh Mankad,Hard,1452.3872797176,2005-06-13
Jicham Zaatini,Hard,1452.3821945520226,2008-04-11
Jonathan Igbinovia,Hard,1452.2083609471772,2007-07-20
Igor Kunitsyn,Hard,1451.9417878989507,2013-02-25
Mahesh Bhupathi,Hard,1451.9291792287104,2008-04-11
Hazuan Hizan,Hard,1451.875289682413,2002-04-05
Bernardo Mota,Hard,1451.8506522850246,2004-04-09
Victor Estrella,Hard,1451.8258112168055,2018-07-16
Viktor Filipenko,Hard,1451.7188205535738,2013-04-05
Mark Knowles,Hard,1451.5505560694157,2003-02-07
Cecil Mamiit,Hard,1451.5123958026695,2011-09-16
Asim Shafik,Hard,1451.406920220085,2006-09-22
Martin Cuevas,Hard,1451.0185629213584,2022-09-16
Elmar Gerth,Hard,1450.9429146996665,2003-04-04
Gilles Kremer,Hard,1450.9353108983828,2015-07-17
